chr,start,end,x,y,z
chr21,32580001,32585000,0.371118791,-0.228260065,1.689294135
chr21,32585001,32590000,0.353669293,-0.269356896,1.707228968
chr21,32590001,32595000,0.356718328,-0.290575905,1.722199838
chr21,32595001,32600000,0.326228533,-0.216981797,1.68947484
chr21,32600001,32605000,0.27397106,-0.182722265,1.669551779
chr21,32605001,32610000,0.296303369,-0.176087655,1.666557201
chr21,32610001,32615000,0.326956797,-0.171003099,1.667277727
chr21,32615001,32620000,0.296350609,-0.169785373,1.66970715
chr21,32620001,32625000,0.254849797,-0.245085862,1.703342891
chr21,32625001,32630000,0.244099752,-0.26433305,1.715074857
chr21,32630001,32635000,0.265750653,-0.188173195,1.693159539
chr21,32635001,32640000,0.263651407,-0.165592887,1.695397417
chr21,32640001,32645000,0.250867416,-0.159737605,1.695288576
chr21,32645001,32650000,0.246764897,-0.157011742,1.690931915
chr21,32650001,32655000,0.239327491,-0.161452648,1.696284394
chr21,32655001,32660000,0.245587369,-0.164467472,1.697750452
chr21,32660001,32665000,0.241857241,-0.196736948,1.711798937
chr21,32665001,32670000,0.241474517,-0.2233149,1.743102009
chr21,32670001,32675000,0.247820677,-0.202994443,1.744967095
chr21,32675001,32680000,0.233811177,-0.237519785,1.759525468
chr21,32680001,32685000,0.237944566,-0.248307759,1.762815796
chr21,32685001,32690000,0.242979047,-0.190576099,1.72185194
chr21,32690001,32695000,0.245230161,-0.187775702,1.722643142
chr21,32695001,32700000,0.293915374,-0.221532926,1.749274699
chr21,32700001,32705000,0.295243678,-0.220869411,1.753175623
chr21,32705001,32710000,0.257718473,-0.185795735,1.738519978
chr21,32710001,32715000,0.223104983,-0.194655267,1.739486446
chr21,32715001,32720000,0.200092394,-0.209169102,1.742387667
chr21,32720001,32725000,0.172514328,-0.216162222,1.732061573
chr21,32725001,32730000,0.16256714,-0.228097225,1.740812112
chr21,32730001,32735000,0.183116116,-0.233761835,1.755755224
chr21,32735001,32740000,0.173460189,-0.287191404,1.769533016
chr21,32740001,32745000,0.172500816,-0.358001851,1.787695405
chr21,32745001,32750000,0.176148797,-0.340882218,1.780533267
chr21,32750001,32755000,0.177386987,-0.336061636,1.77700737
chr21,32755001,32760000,0.169443061,-0.367258229,1.790288336
chr21,32760001,32765000,0.165752339,-0.313009756,1.779947103
chr21,32765001,32770000,0.16303461,-0.283667368,1.773521292
chr21,32770001,32775000,0.159026332,-0.267708485,1.761825012
chr21,32775001,32780000,0.153174324,-0.265709827,1.757598224
chr21,32780001,32785000,0.163640051,-0.343175128,1.782025634
chr21,32785001,32790000,0.207748694,-0.413779154,1.80634502
chr21,32790001,32795000,0.214115603,-0.425381636,1.812768226
chr21,32795001,32800000,0.187952825,-0.418037337,1.79916083
chr21,32800001,32805000,0.167149101,-0.384904406,1.785561425
chr21,32805001,32810000,0.186001273,-0.378688654,1.79092627
chr21,32810001,32815000,0.214216425,-0.42129622,1.803919709
chr21,32815001,32820000,0.218360624,-0.436552832,1.81109936
chr21,32820001,32825000,0.217296411,-0.43608658,1.810852731
chr21,32825001,32830000,0.232380157,-0.446392938,1.8046525
chr21,32830001,32835000,0.24766504,-0.456213814,1.799282598
chr21,32835001,32840000,0.237372338,-0.448146595,1.799746427
chr21,32840001,32845000,0.231635881,-0.455991758,1.801109702
chr21,32845001,32850000,0.208772822,-0.446602715,1.801570711
chr21,32850001,32855000,0.229065415,-0.430487326,1.814728714
chr21,32855001,32860000,0.283702221,-0.443585894,1.824620637
chr21,32860001,32865000,0.271267697,-0.435465199,1.822180883
chr21,32865001,32870000,0.257834545,-0.431095889,1.825049905
chr21,32870001,32875000,0.280824342,-0.433195154,1.832620346
chr21,32875001,32880000,0.274573419,-0.413092441,1.831158383
chr21,32880001,32885000,0.284191814,-0.408648542,1.824429941
chr21,32885001,32890000,0.290016873,-0.423185323,1.822153087
chr21,32890001,32895000,0.277592899,-0.428361676,1.820926663
chr21,32895001,32900000,0.288969388,-0.422619666,1.817900492
chr21,32900001,32905000,0.286941033,-0.416663643,1.817056947
chr21,32905001,32910000,0.270053947,-0.434790088,1.812172411
chr21,32910001,32915000,0.276400305,-0.4479236,1.807978639
chr21,32915001,32920000,0.271928662,-0.367343841,1.792000265
chr21,32920001,32925000,0.263878081,-0.33759816,1.783853514
chr21,32925001,32930000,0.303647924,-0.401678822,1.796538278
chr21,32930001,32935000,0.327141634,-0.421395723,1.799197912
chr21,32935001,32940000,0.32409683,-0.361067318,1.77768504
chr21,32940001,32945000,0.30446216,-0.26016975,1.746770177
chr21,32945001,32950000,0.328836608,-0.270207354,1.735976889
chr21,32950001,32955000,0.384869929,-0.349648124,1.733151086
chr21,32955001,32960000,0.376234173,-0.408051058,1.735549531
chr21,32960001,32965000,0.378257008,-0.444673934,1.742648266
chr21,32965001,32970000,0.421064292,-0.447996321,1.740553295
chr21,32970001,32975000,0.443825909,-0.390266586,1.703790643
chr21,32975001,32980000,0.436389142,-0.381978409,1.690364286
chr21,32980001,32985000,0.425719522,-0.449303425,1.720036859
chr21,32985001,32990000,0.45199096,-0.432340924,1.713320595
chr21,32990001,32995000,0.470768734,-0.325133593,1.673697349
chr21,32995001,3.30E+07,0.392618947,-0.264787759,1.620021113
chr21,33000001,33005000,0.296743937,-0.25663619,1.584211604
chr21,33005001,33010000,0.267287058,-0.227136236,1.572082376
chr21,33010001,33015000,0.260707435,-0.211482238,1.529059873
chr21,33015001,33020000,0.260819429,-0.209481803,1.483921279
chr21,33020001,33025000,0.26326753,-0.196439396,1.455745524
chr21,33025001,33030000,0.254682181,-0.188532975,1.435505139
chr21,33030001,33035000,0.244555185,-0.206825819,1.421229441
chr21,33035001,33040000,0.251766618,-0.196659226,1.421153814
chr21,33040001,33045000,0.261485556,-0.186645792,1.432961955
chr21,33045001,33050000,0.263947947,-0.194450002,1.438759181
chr21,33050001,33055000,0.272510025,-0.178635806,1.43499533
chr21,33055001,33060000,0.277569666,-0.172718027,1.431390761
chr21,33060001,33065000,0.280082036,-0.174169391,1.437450771
chr21,33065001,33070000,0.284470416,-0.174966586,1.431558988
chr21,33070001,33075000,0.282236403,-0.172562278,1.445247347
chr21,33075001,33080000,0.283350326,-0.179099283,1.453497305
chr21,33080001,33085000,0.281279003,-0.197263892,1.440312079
chr21,33085001,33090000,0.279328925,-0.193945302,1.453023461
chr21,33090001,33095000,0.28541464,-0.187437832,1.460832672
chr21,33095001,33100000,0.295991004,-0.194319462,1.436986848
chr21,33100001,33105000,0.301679585,-0.219982275,1.427689995
chr21,33105001,33110000,0.307060514,-0.22620182,1.457889564
chr21,33110001,33115000,0.311441453,-0.224356412,1.490096654
chr21,33115001,33120000,0.314520982,-0.231704479,1.506230906
chr21,33120001,33125000,0.32499258,-0.230478165,1.528163207
chr21,33125001,33130000,0.326671075,-0.243202732,1.535157912
chr21,33130001,33135000,0.323606843,-0.24881771,1.532298073
chr21,33135001,33140000,0.323231396,-0.256285776,1.51388174
chr21,33140001,33145000,0.334884812,-0.261715928,1.511172512
chr21,33145001,33150000,0.352889081,-0.256140895,1.539616955
chr21,33150001,33155000,0.363474961,-0.247788929,1.5811962
chr21,33155001,33160000,0.373864921,-0.252606187,1.604263385
chr21,33160001,33165000,0.387116974,-0.262954484,1.610787903
chr21,33165001,33170000,0.39977584,-0.267251519,1.642526127
chr21,33170001,33175000,0.407468143,-0.278652231,1.669415648
chr21,33175001,33180000,0.414564611,-0.288321491,1.689638861
chr21,33180001,33185000,0.428322771,-0.273243477,1.701631898
chr21,33185001,33190000,0.428886255,-0.278864891,1.709146964
chr21,33190001,33195000,0.418266869,-0.311894277,1.718291194
chr21,33195001,33200000,0.417683076,-0.323978852,1.717733028
chr21,33200001,33205000,0.417458162,-0.327153468,1.703090443
chr21,33205001,33210000,0.430501902,-0.323555233,1.700184553
chr21,33210001,33215000,0.462798188,-0.316727174,1.711662603
chr21,33215001,33220000,0.474148415,-0.319722286,1.718092653
chr21,33220001,33225000,0.458839925,-0.328339387,1.713536757
chr21,33225001,33230000,0.466932558,-0.323063695,1.711995016
chr21,33230001,33235000,0.481286835,-0.31638677,1.705482185
chr21,33235001,33240000,0.480350582,-0.320647907,1.694020668
chr21,33240001,33245000,0.481230057,-0.342013158,1.709395051
chr21,33245001,33250000,0.487950594,-0.354903252,1.728913233
chr21,33250001,33255000,0.495562051,-0.36354141,1.730106029
chr21,33255001,33260000,0.505635195,-0.384834259,1.730990228
chr21,33260001,33265000,0.518218427,-0.384654611,1.73812548
chr21,33265001,33270000,0.521125427,-0.382846759,1.741480649
chr21,33270001,33275000,0.524996523,-0.399599834,1.741172412
chr21,33275001,33280000,0.533883139,-0.405160722,1.744460876
chr21,33280001,33285000,0.54109486,-0.414448964,1.743324247
chr21,33285001,33290000,0.548341977,-0.422762384,1.745336162
chr21,33290001,33295000,0.562720959,-0.425582759,1.751432058
chr21,33295001,33300000,0.57146972,-0.430450917,1.759995273
chr21,33300001,33305000,0.569886918,-0.436476596,1.756866928
chr21,33305001,33310000,0.571907526,-0.442229072,1.74621707
chr21,33310001,33315000,0.569820707,-0.438470852,1.745277569
chr21,33315001,33320000,0.590086473,-0.44725251,1.74521114
chr21,33320001,33325000,0.613339438,-0.456779417,1.74415439
chr21,33325001,33330000,0.606231119,-0.463232881,1.740746316
chr21,33330001,33335000,0.599183626,-0.479417334,1.729936713
chr21,33335001,33340000,0.604120769,-0.486958476,1.722166066
chr21,33340001,33345000,0.596686817,-0.494626268,1.71374804
chr21,33345001,33350000,0.589267266,-0.501377222,1.715050769
chr21,33350001,33355000,0.596826282,-0.501227493,1.721613544
chr21,33355001,33360000,0.601292363,-0.492811502,1.722934212
chr21,33360001,33365000,0.620077564,-0.506895193,1.698710232
chr21,33365001,33370000,0.631803887,-0.518130369,1.675545452
chr21,33370001,33375000,0.637146176,-0.516603011,1.671803749
chr21,33375001,33380000,0.636665417,-0.525958798,1.67242978
chr21,33380001,33385000,0.606056141,-0.544748599,1.650716849
chr21,33385001,33390000,0.607429266,-0.561402475,1.627104759
chr21,33390001,33395000,0.638639622,-0.539785072,1.655794689
chr21,33395001,33400000,0.638955392,-0.537354801,1.659528289
chr21,33400001,33405000,0.636235239,-0.552761574,1.638348849
chr21,33405001,33410000,0.634816936,-0.571269089,1.616094299
chr21,33410001,33415000,0.62991447,-0.566450692,1.628580005
chr21,33415001,33420000,0.656632178,-0.549347364,1.643622875
chr21,33420001,33425000,0.66847439,-0.532579966,1.656754943
chr21,33425001,33430000,0.651311723,-0.530419869,1.648298172
chr21,33430001,33435000,0.651352507,-0.555382759,1.591715421
chr21,33435001,33440000,0.653204635,-0.554041774,1.604069757
chr21,33440001,33445000,0.638701828,-0.557289563,1.61309239
chr21,33445001,33450000,0.649085559,-0.569114831,1.569456649
chr21,33450001,33455000,0.665567866,-0.570702866,1.552037905
chr21,33455001,33460000,0.644456325,-0.571782754,1.530698927
chr21,33460001,33465000,0.631426715,-0.579647811,1.504066704
chr21,33465001,33470000,0.628436721,-0.58176929,1.490533298
chr21,33470001,33475000,0.613023987,-0.573399683,1.466218657
chr21,33475001,33480000,0.611999282,-0.572676928,1.472325205
chr21,33480001,33485000,0.614775844,-0.581557448,1.487062033
chr21,33485001,33490000,0.604964766,-0.576115044,1.461982461
chr21,33490001,33495000,0.595162499,-0.57074482,1.458052067
chr21,33495001,33500000,0.586350642,-0.576580103,1.46749513
chr21,33500001,33505000,0.576117079,-0.562112029,1.443840624
chr21,33505001,33510000,0.575949111,-0.551999099,1.432732638
chr21,33510001,33515000,0.581809801,-0.552468565,1.434410648
chr21,33515001,33520000,0.581986908,-0.550382847,1.431206995
chr21,33520001,33525000,0.576829941,-0.553921966,1.426971813
chr21,33525001,33530000,0.575117336,-0.558789086,1.416236659
chr21,33530001,33535000,0.593850557,-0.563150465,1.438396327
chr21,33535001,33540000,0.607274292,-0.563292303,1.462870202
chr21,33540001,33545000,0.602201962,-0.554801845,1.452122437
chr21,33545001,33550000,0.606632756,-0.551962408,1.440666171
chr21,33550001,33555000,0.628695152,-0.552431948,1.44178341
chr21,33555001,33560000,0.648348624,-0.546357314,1.445366057
chr21,33560001,33565000,0.646720729,-0.546435409,1.449949107
chr21,33565001,33570000,0.638494038,-0.543747385,1.444457281
chr21,33570001,33575000,0.630199181,-0.537974874,1.423164918
chr21,33575001,33580000,0.629231775,-0.535941664,1.425004385
chr21,33580001,33585000,0.625080094,-0.526403592,1.43165522
chr21,33585001,33590000,0.612306981,-0.516436546,1.424074238
chr21,33590001,33595000,0.601020134,-0.51728071,1.416457559
chr21,33595001,33600000,0.597652503,-0.519664089,1.411389905
chr21,33600001,33605000,0.59964754,-0.506149463,1.412148341
chr21,33605001,33610000,0.586269018,-0.492405889,1.397044658
chr21,33610001,33615000,0.566490236,-0.479621323,1.385522799
chr21,33615001,33620000,0.551667231,-0.459539968,1.393177346
chr21,33620001,33625000,0.548680453,-0.44719495,1.397234359
chr21,33625001,33630000,0.543295241,-0.425785866,1.392235179
chr21,33630001,33635000,0.533653618,-0.397757035,1.375772854
chr21,33635001,33640000,0.521013729,-0.366878957,1.361306973
chr21,33640001,33645000,0.524283384,-0.343473269,1.350757502
chr21,33645001,33650000,0.545917773,-0.332598376,1.33666446
chr21,33650001,33655000,0.565412842,-0.322453178,1.326571499
chr21,33655001,33660000,0.581970336,-0.311603542,1.317272589
chr21,33660001,33665000,0.596802247,-0.306420439,1.311092556
chr21,33665001,33670000,0.609744255,-0.301254875,1.305247008
chr21,33670001,33675000,0.631704222,-0.299549689,1.302311965
chr21,33675001,33680000,0.641881618,-0.305986863,1.308185339
chr21,33680001,33685000,0.636514694,-0.29109591,1.306937977
chr21,33685001,33690000,0.647034923,-0.269939461,1.303513799
chr21,33690001,33695000,0.655182249,-0.249212479,1.309630214
chr21,33695001,33700000,0.660313696,-0.245237516,1.310633669
chr21,33700001,33705000,0.660501401,-0.243220085,1.310823829
chr21,33705001,33710000,0.653364311,-0.23091342,1.30790109
chr21,33710001,33715000,0.662639463,-0.228370221,1.304608009
chr21,33715001,33720000,0.679286646,-0.224429601,1.306133217
chr21,33720001,33725000,0.682352889,-0.207603987,1.31091078
chr21,33725001,33730000,0.669658671,-0.175192861,1.323935513
chr21,33730001,33735000,0.673515323,-0.162876789,1.333428232
chr21,33735001,33740000,0.682423967,-0.169481297,1.325883293
chr21,33740001,33745000,0.690336652,-0.179070737,1.312586281
chr21,33745001,33750000,0.694465954,-0.173262648,1.315721194
chr21,33750001,33755000,0.690982987,-0.157041084,1.329392268
chr21,33755001,33760000,0.698207442,-0.139505448,1.343680724
chr21,33760001,33765000,0.702372079,-0.11079557,1.370004312
chr21,33765001,33770000,0.721152278,-0.10948054,1.391136061
chr21,33770001,33775000,0.756578605,-0.136295958,1.393190249
chr21,33775001,33780000,0.776561165,-0.146291534,1.411213648
chr21,33780001,33785000,0.79031596,-0.14676095,1.452211596
chr21,33785001,33790000,0.804834659,-0.142765849,1.486357098
chr21,33790001,33795000,0.82153023,-0.145553518,1.495493427
chr21,33795001,33800000,0.845376722,-0.17583883,1.494430936
chr21,33800001,33805000,0.838973089,-0.172804414,1.512711487
chr21,33805001,33810000,0.833863322,-0.165477282,1.552473413
chr21,33810001,33815000,0.847042432,-0.184944834,1.550820301
chr21,33815001,33820000,0.852981142,-0.192983023,1.526127016
chr21,33820001,33825000,0.843591703,-0.168047504,1.549786524
chr21,33825001,33830000,0.839490491,-0.153763025,1.571604187
chr21,33830001,33835000,0.840241029,-0.152337456,1.571386289
chr21,33835001,33840000,0.830748009,-0.134741193,1.571697378
chr21,33840001,33845000,0.820757494,-0.126213534,1.580636618
chr21,33845001,33850000,0.826949426,-0.140545974,1.563283642
chr21,33850001,33855000,0.850550047,-0.170308449,1.553863573
chr21,33855001,33860000,0.853427101,-0.167681944,1.569311886
chr21,33860001,33865000,0.861047074,-0.1688756,1.549524912
chr21,33865001,33870000,0.855050249,-0.157829624,1.562918615
chr21,33870001,33875000,0.842659172,-0.138439697,1.581697955
chr21,33875001,33880000,0.842166625,-0.137383267,1.582986525
chr21,33880001,33885000,0.818231898,-0.113374828,1.596023616
chr21,33885001,33890000,0.817383371,-0.111666825,1.595478908
chr21,33890001,33895000,0.839297451,-0.138750832,1.584721431
chr21,33895001,33900000,0.855467586,-0.15598369,1.583653474
chr21,33900001,33905000,0.867201509,-0.16663334,1.558917817
chr21,33905001,33910000,0.843583252,-0.145059979,1.552661778
chr21,33910001,33915000,0.823623488,-0.124077675,1.576631104
chr21,33915001,33920000,0.833544651,-0.130603784,1.564902635
chr21,33920001,33925000,0.838353275,-0.136597494,1.562435608
chr21,33925001,33930000,0.817963782,-0.113632571,1.567473248
chr21,33930001,33935000,0.811946096,-0.107638189,1.552379211
chr21,33935001,33940000,0.813917257,-0.115520651,1.545854893
chr21,33940001,33945000,0.786920394,-0.090334461,1.548296286
chr21,33945001,33950000,0.773967601,-0.087281325,1.544730132
chr21,33950001,33955000,0.772994259,-0.090994294,1.547363116
chr21,33955001,33960000,0.774761003,-0.087012375,1.521366265
chr21,33960001,33965000,0.757996137,-0.08443781,1.471458083
chr21,33965001,33970000,0.733139679,-0.070736972,1.47468676
chr21,33970001,33975000,0.727454749,-0.056806799,1.473737865
chr21,33975001,33980000,0.701893777,-0.038179421,1.436505362
chr21,33980001,33985000,0.676330693,-0.014143109,1.402626894
chr21,33985001,33990000,0.688637641,-0.018196525,1.362527676
chr21,33990001,33995000,0.709970129,-0.012749942,1.396917255
chr21,33995001,3.40E+07,0.786376416,-0.061863359,1.509898494
chr21,34000001,34005000,0.885742265,-0.153280134,1.58212882
chr21,34005001,34010000,0.928078226,-0.183475735,1.607684979
chr21,34010001,34015000,0.955749657,-0.180439421,1.643341533
chr21,34015001,34020000,0.970332388,-0.176036707,1.664493999
chr21,34020001,34025000,0.977722108,-0.189548071,1.669156241
chr21,34025001,34030000,0.979807427,-0.20735169,1.663559498
chr21,34030001,34035000,0.978831489,-0.199555421,1.662408224
chr21,34035001,34040000,0.989536892,-0.180442062,1.670993314
chr21,34040001,34045000,0.981126084,-0.194796698,1.649312404
chr21,34045001,34050000,0.975047723,-0.200922329,1.637423394
chr21,34050001,34055000,0.969126959,-0.201142755,1.636776012
chr21,34055001,34060000,0.957379168,-0.216313112,1.619788728
chr21,34060001,34065000,0.963115743,-0.216987577,1.615314547
chr21,34065001,34070000,0.968624308,-0.209114791,1.617602796
chr21,34070001,34075000,0.975201616,-0.208677188,1.617848652
chr21,34075001,34080000,0.987267577,-0.211763487,1.616742313
chr21,34080001,34085000,0.997498024,-0.217245444,1.607417318
chr21,34085001,34090000,1.00704197,-0.207108604,1.598381583
chr21,34090001,34095000,1.010231624,-0.201612503,1.598144824
chr21,34095001,34100000,1.007841765,-0.217934479,1.59278762
chr21,34100001,34105000,1.007767449,-0.217693688,1.589626587
chr21,34105001,34110000,0.985492224,-0.232027628,1.584831672
chr21,34110001,34115000,0.9664824,-0.252312545,1.576151277
chr21,34115001,34120000,0.97514741,-0.256851954,1.581164912
chr21,34120001,34125000,0.98410448,-0.25231961,1.584943759
chr21,34125001,34130000,1.001474349,-0.235543068,1.590109739
chr21,34130001,34135000,1.018517323,-0.226641307,1.600970627
chr21,34135001,34140000,1.025813937,-0.226324009,1.607207012
chr21,34140001,34145000,1.037456997,-0.213851794,1.634676143
chr21,34145001,34150000,1.028035864,-0.216473276,1.660295299
chr21,34150001,34155000,0.993100973,-0.224826217,1.661667339
chr21,34155001,34160000,0.979101492,-0.216690895,1.668561775
chr21,34160001,34165000,0.97988239,-0.212069492,1.685454362
chr21,34165001,34170000,0.967378959,-0.220439051,1.693614798
chr21,34170001,34175000,0.951404211,-0.233509529,1.691304483
chr21,34175001,34180000,0.957879775,-0.239996896,1.694739179
chr21,34180001,34185000,0.976401316,-0.244265088,1.703828841
chr21,34185001,34190000,0.989740931,-0.243907222,1.711811589
chr21,34190001,34195000,1.005475572,-0.242081467,1.721352631
chr21,34195001,34200000,1.025371291,-0.243819082,1.740668135
chr21,34200001,34205000,1.038404206,-0.242853667,1.767155803
chr21,34205001,34210000,1.034459467,-0.232803744,1.788085572
chr21,34210001,34215000,1.008618378,-0.237749896,1.80647766
chr21,34215001,34220000,1.002952234,-0.249120658,1.821813934
chr21,34220001,34225000,0.984071207,-0.277070081,1.815698238
chr21,34225001,34230000,0.958928601,-0.281035865,1.818668033
chr21,34230001,34235000,0.945773395,-0.270631436,1.821416781
chr21,34235001,34240000,0.920374864,-0.304874988,1.810277512
chr21,34240001,34245000,0.944351027,-0.303273058,1.818428847
chr21,34245001,34250000,0.969568279,-0.277220814,1.844366291
chr21,34250001,34255000,0.95854362,-0.302506939,1.850310467
chr21,34255001,34260000,0.969271756,-0.308563201,1.846513759
chr21,34260001,34265000,0.963180063,-0.314054934,1.847769834
chr21,34265001,34270000,0.956285829,-0.320147846,1.853985211
chr21,34270001,34275000,0.989558874,-0.291379987,1.853980521
chr21,34275001,34280000,1.013129433,-0.28972631,1.846334549
chr21,34280001,34285000,1.013037729,-0.284696054,1.851166876
chr21,34285001,34290000,1.023330192,-0.26787056,1.858218656
chr21,34290001,34295000,1.0422497,-0.271612377,1.863270745
chr21,34295001,34300000,1.054104671,-0.28532625,1.859547891
chr21,34300001,34305000,1.066690431,-0.304758782,1.858927494
chr21,34305001,34310000,1.050312287,-0.333220456,1.862780096
chr21,34310001,34315000,1.023329776,-0.333503177,1.865456289
chr21,34315001,34320000,0.995892327,-0.337216793,1.881055512
chr21,34320001,34325000,0.982503935,-0.364843916,1.89147866
chr21,34325001,34330000,0.971334201,-0.374580002,1.882328319
chr21,34330001,34335000,0.948227993,-0.391366291,1.861929739
chr21,34335001,34340000,0.949572499,-0.37920503,1.871490903
chr21,34340001,34345000,0.938453751,-0.368149917,1.881762093
chr21,34345001,34350000,0.921585388,-0.393869957,1.860890199
chr21,34350001,34355000,0.928918614,-0.408284485,1.851556215
chr21,34355001,34360000,0.954749592,-0.394684507,1.865322627
chr21,34360001,34365000,0.973918907,-0.382113323,1.877141016
chr21,34365001,34370000,0.97982763,-0.384664019,1.8870073
chr21,34370001,34375000,0.96438413,-0.389843497,1.886450852
chr21,34375001,34380000,0.94015576,-0.394381538,1.873232118
chr21,34380001,34385000,0.932418528,-0.39641416,1.875120487
chr21,34385001,34390000,0.941303554,-0.401417421,1.883728661
chr21,34390001,34395000,0.948077398,-0.399502888,1.884621208
chr21,34395001,34400000,0.936595441,-0.40172564,1.882686914
chr21,34400001,34405000,0.938177162,-0.40752585,1.889414661
chr21,34405001,34410000,0.951296909,-0.407199721,1.901170743
chr21,34410001,34415000,0.947637416,-0.401326032,1.894736665
chr21,34415001,34420000,0.935294775,-0.402664611,1.877719943
chr21,34420001,34425000,0.94368046,-0.413344177,1.873693841
chr21,34425001,34430000,0.937083445,-0.426933524,1.864797242
chr21,34430001,34435000,0.937445482,-0.423252098,1.882058326
chr21,34435001,34440000,0.939265354,-0.429141756,1.881685667
chr21,34440001,34445000,0.939014794,-0.449974298,1.867466847
chr21,34445001,34450000,0.992038616,-0.41244851,1.880060221
chr21,34450001,34455000,1.02120997,-0.378136722,1.87964825
chr21,34455001,34460000,0.988977002,-0.401888506,1.863516888
chr21,34460001,34465000,0.979086417,-0.398431356,1.874560062
chr21,34465001,34470000,0.966674229,-0.401527498,1.875451984
chr21,34470001,34475000,0.94735011,-0.421529377,1.84861622
chr21,34475001,34480000,0.951296701,-0.424754457,1.843776983
chr21,34480001,34485000,0.949175392,-0.430835163,1.836667879
chr21,34485001,34490000,0.954115864,-0.426897581,1.837126476
chr21,34490001,34495000,0.964667159,-0.420853793,1.845773458
chr21,34495001,34500000,0.987548808,-0.395130806,1.851873703
chr21,34500001,34505000,1.007125735,-0.388245332,1.862341165
chr21,34505001,34510000,0.993043598,-0.421388279,1.855691909
chr21,34510001,34515000,0.977538113,-0.437172401,1.835988892
chr21,34515001,34520000,0.977532081,-0.434074679,1.834567698
chr21,34520001,34525000,1.001312364,-0.412054537,1.857301101
chr21,34525001,34530000,1.03093003,-0.391438322,1.872899673
chr21,34530001,34535000,1.015938055,-0.41675699,1.84928765
chr21,34535001,34540000,0.996884748,-0.450708418,1.825259413
chr21,34540001,34545000,1.032732877,-0.421370896,1.840342544
chr21,34545001,34550000,1.054988707,-0.4076205,1.841953201
chr21,34550001,34555000,1.071243814,-0.392274092,1.831933287
chr21,34555001,34560000,1.11015391,-0.348128244,1.838118284
chr21,34560001,34565000,1.133530157,-0.344045848,1.827156907
chr21,34565001,34570000,1.158333271,-0.349025731,1.805944454
chr21,34570001,34575000,1.19172356,-0.353560896,1.783735951
chr21,34575001,34580000,1.220733159,-0.358558918,1.765860542
chr21,34580001,34585000,1.237396872,-0.355178141,1.758269098
chr21,34585001,34590000,1.248859494,-0.352198525,1.753467037
chr21,34590001,34595000,1.258379309,-0.348435327,1.744880463
chr21,34595001,34600000,1.262526722,-0.347282701,1.739506204
chr21,34600001,34605000,1.263008248,-0.349712621,1.738724907
chr21,34605001,34610000,1.268210846,-0.350139213,1.735189209
chr21,34610001,34615000,1.26546901,-0.363399099,1.744921617
chr21,34615001,34620000,1.258130992,-0.366583837,1.754824472
chr21,34620001,34625000,1.254777136,-0.355375175,1.752862831
chr21,34625001,34630000,1.250642569,-0.343250993,1.746553232
chr21,34630001,34635000,1.249831721,-0.345109715,1.744507358
chr21,34635001,34640000,1.25080121,-0.343713897,1.747265209
chr21,34640001,34645000,1.25576079,-0.347847786,1.754288677
chr21,34645001,34650000,1.260717148,-0.358922723,1.76629676
chr21,34650001,34655000,1.257285201,-0.35457121,1.764910495
chr21,34655001,34660000,1.247587119,-0.356629897,1.764355742
chr21,34660001,34665000,1.243130855,-0.35563355,1.768174282
chr21,34665001,34670000,1.251567547,-0.351547242,1.770511306
chr21,34670001,34675000,1.257801061,-0.356858885,1.779204843
chr21,34675001,34680000,1.251648563,-0.356788191,1.773103483
chr21,34680001,34685000,1.251939883,-0.359311142,1.765058481
chr21,34685001,34690000,1.270282092,-0.353105002,1.76295019
chr21,34690001,34695000,1.28032245,-0.360900942,1.743091128
chr21,34695001,34700000,1.276440668,-0.392650392,1.727648722
chr21,34700001,34705000,1.278466905,-0.412430403,1.740012717
chr21,34705001,34710000,1.279247695,-0.405525484,1.739292093
chr21,34710001,34715000,1.269514126,-0.405576425,1.731164798
chr21,34715001,34720000,1.255810965,-0.41436725,1.722490568
chr21,34720001,34725000,1.249015698,-0.41937129,1.722254126
chr21,34725001,34730000,1.252603475,-0.432511246,1.73364652
chr21,34730001,34735000,1.256317335,-0.423673774,1.744176969
chr21,34735001,34740000,1.261645867,-0.429524961,1.75940132
chr21,34740001,34745000,1.26418746,-0.431231887,1.755462117
chr21,34745001,34750000,1.266415035,-0.404917133,1.741601529
chr21,34750001,34755000,1.272106996,-0.400193174,1.740599393
chr21,34755001,34760000,1.27732772,-0.363932623,1.741431906
chr21,34760001,34765000,1.275378915,-0.365573031,1.73824487
chr21,34765001,34770000,1.26927463,-0.4096098,1.731448106
chr21,34770001,34775000,1.272982391,-0.400853917,1.716727981
chr21,34775001,34780000,1.268633064,-0.401094704,1.709860073
chr21,34780001,34785000,1.261080768,-0.410070675,1.700950576
chr21,34785001,34790000,1.246287612,-0.438750449,1.680959358
chr21,34790001,34795000,1.234615061,-0.457916989,1.683290496
chr21,34795001,34800000,1.238211513,-0.456338376,1.703463825
chr21,34800001,34805000,1.237036702,-0.45139359,1.709851369
chr21,34805001,34810000,1.23814341,-0.440019396,1.721432708
chr21,34810001,34815000,1.222382438,-0.448383564,1.731442146
chr21,34815001,34820000,1.189331294,-0.463163856,1.713769894
chr21,34820001,34825000,1.158320865,-0.485551877,1.694676284
chr21,34825001,34830000,1.132077398,-0.506610826,1.687108
chr21,34830001,34835000,1.118216048,-0.504828013,1.671231208
