chr,start,end,x,y,z
chr21,33545000,33550000,0.07040846,-0.062799263,0.026773512
chr21,33550000,33555000,0.071375467,-0.061032321,0.026912555
chr21,33555000,33560000,0.072091551,-0.057670693,0.027160635
chr21,33560000,33565000,0.072880647,-0.055790492,0.02560246
chr21,33565000,33570000,0.07076244,-0.059094186,0.024331495
chr21,33570000,33575000,0.06971732,-0.05927882,0.024652262
chr21,33575000,33580000,0.068668971,-0.0641511,0.023253747
chr21,33580000,33585000,0.069958175,-0.063182254,0.023320984
chr21,33585000,33590000,0.066734768,-0.066475181,0.017583223
chr21,33590000,33595000,0.065943055,-0.061942933,0.018515801
chr21,33595000,33600000,0.065718482,-0.058330357,0.018229491
chr21,33600000,33605000,0.063781045,-0.056675789,0.018882383
chr21,33605000,33610000,0.063787155,-0.056622957,0.018396697
chr21,33610000,33615000,0.062984765,-0.056095727,0.018267492
chr21,33615000,33620000,0.067433617,-0.051059537,0.021457454
chr21,33620000,33625000,0.067796356,-0.048157286,0.021733293
chr21,33625000,33630000,0.068441669,-0.044608358,0.020859934
chr21,33630000,33635000,0.067911011,-0.040905453,0.019961317
chr21,33635000,33640000,0.067764156,-0.037911345,0.017644515
chr21,33640000,33645000,0.068528975,-0.036072801,0.015610288
chr21,33645000,33650000,0.069803013,-0.034970055,0.012185066
chr21,33650000,33655000,0.069799788,-0.033488442,0.009572737
chr21,33655000,33660000,0.069732863,-0.032013763,0.007257795
chr21,33660000,33665000,0.070279402,-0.030818065,0.005880396
chr21,33665000,33670000,0.071950809,-0.03062326,0.004431964
chr21,33670000,33675000,0.073593654,-0.030709665,0.00291316
chr21,33675000,33680000,0.074015759,-0.030993624,0.000899074
chr21,33680000,33685000,0.074722767,-0.030856862,-0.001047168
chr21,33685000,33690000,0.074307777,-0.030386421,-0.002477686
chr21,33690000,33695000,0.07555018,-0.03059242,-0.002439208
chr21,33695000,33700000,0.075365812,-0.031114789,-0.003774123
chr21,33700000,33705000,0.075088612,-0.030702117,-0.004806268
chr21,33705000,33710000,0.074560853,-0.030000126,-0.006699378
chr21,33710000,33715000,0.072590304,-0.02876038,-0.007415717
chr21,33715000,33720000,0.072622175,-0.030318519,-0.008962253
chr21,33720000,33725000,0.070702468,-0.030230708,-0.010144781
chr21,33725000,33730000,0.071678226,-0.031002547,-0.011932638
chr21,33730000,33735000,0.069990628,-0.030299717,-0.013634035
chr21,33735000,33740000,0.070706278,-0.031787298,-0.016320432
chr21,33740000,33745000,0.070459142,-0.033156664,-0.018115121
chr21,33745000,33750000,0.069994071,-0.03712889,-0.020956605
chr21,33750000,33755000,0.068483831,-0.039128708,-0.022276287
chr21,33755000,33760000,0.064197877,-0.044770987,-0.025052199
chr21,33760000,33765000,0.063067135,-0.045715391,-0.026243938
chr21,33765000,33770000,0.061047596,-0.04876907,-0.02870935
chr21,33770000,33775000,0.060734579,-0.047832189,-0.030260817
chr21,33775000,33780000,0.059881675,-0.048610731,-0.031694823
chr21,33780000,33785000,0.056992322,-0.0512939,-0.03223233
chr21,33785000,33790000,0.054531814,-0.053427486,-0.03254776
chr21,33790000,33795000,0.04948067,-0.055040676,-0.03286168
chr21,33795000,33800000,0.046978377,-0.054119682,-0.033234965
chr21,33800000,33805000,0.044902708,-0.055329968,-0.032888504
chr21,33805000,33810000,0.044494886,-0.057471607,-0.032256386
chr21,33810000,33815000,0.043424238,-0.059697741,-0.031250688
chr21,33815000,33820000,0.042605644,-0.060915642,-0.030669625
chr21,33820000,33825000,0.042186914,-0.060600037,-0.031378094
chr21,33825000,33830000,0.042315721,-0.061305508,-0.030207063
chr21,33830000,33835000,0.042853924,-0.060346218,-0.031137174
chr21,33835000,33840000,0.043602736,-0.060817903,-0.031068377
chr21,33840000,33845000,0.043846341,-0.05986138,-0.033179262
chr21,33845000,33850000,0.046304184,-0.058604758,-0.033691942
chr21,33850000,33855000,0.045754835,-0.058694611,-0.034015739
chr21,33855000,33860000,0.047526145,-0.057666127,-0.03476387
chr21,33860000,33865000,0.043734796,-0.057735564,-0.033824954
chr21,33865000,33870000,0.043989368,-0.057671792,-0.033058083
chr21,33870000,33875000,0.041419365,-0.059495551,-0.030952346
chr21,33875000,33880000,0.043124612,-0.062774674,-0.030470868
chr21,33880000,33885000,0.042998371,-0.062978842,-0.030513543
chr21,33885000,33890000,0.04496578,-0.062077111,-0.032282202
chr21,33890000,33895000,0.044061199,-0.06002767,-0.033664766
chr21,33895000,33900000,0.045208573,-0.059269746,-0.034771766
chr21,33900000,33905000,0.043753614,-0.058643239,-0.034156412
chr21,33905000,33910000,0.044989872,-0.057528438,-0.034000423
chr21,33910000,33915000,0.042620038,-0.058130041,-0.032395279
chr21,33915000,33920000,0.044169583,-0.058395731,-0.03312516
chr21,33920000,33925000,0.045625605,-0.057325352,-0.032412612
chr21,33925000,33930000,0.049599566,-0.055208582,-0.033456206
chr21,33930000,33935000,0.052909372,-0.052151623,-0.032802695
chr21,33935000,33940000,0.055142396,-0.04972879,-0.032599367
chr21,33940000,33945000,0.059006126,-0.046772363,-0.031584185
chr21,33945000,33950000,0.057522598,-0.047008826,-0.031063868
chr21,33950000,33955000,0.059030768,-0.047414923,-0.030869607
chr21,33955000,33960000,0.05674585,-0.047576175,-0.03049254
chr21,33960000,33965000,0.05886633,-0.047480999,-0.030258099
chr21,33965000,33970000,0.060101658,-0.045177882,-0.029703195
chr21,33970000,33975000,0.062217146,-0.044279629,-0.03021945
chr21,33975000,33980000,0.063965751,-0.038738436,-0.028888462
chr21,33980000,33985000,0.059815244,-0.036385765,-0.028555507
chr21,33985000,33990000,0.058318108,-0.031998398,-0.027344437
chr21,33990000,33995000,0.057852835,-0.032361398,-0.027008909
chr21,33995000,3.40E+07,0.061278893,-0.033095701,-0.025237122
chr21,3.40E+07,34005000,0.062719213,-0.035613351,-0.024924301
chr21,34005000,34010000,0.063365806,-0.037241734,-0.025197738
chr21,34010000,34015000,0.062398974,-0.040333427,-0.024139742
chr21,34015000,34020000,0.062336014,-0.042181419,-0.024117296
chr21,34020000,34025000,0.061291687,-0.042917569,-0.022802085
chr21,34025000,34030000,0.063395456,-0.042213006,-0.024440097
chr21,34030000,34035000,0.062553478,-0.041609045,-0.022853297
chr21,34035000,34040000,0.06300063,-0.041395908,-0.020889538
chr21,34040000,34045000,0.061447675,-0.040886449,-0.01789282
chr21,34045000,34050000,0.061416637,-0.04018677,-0.015970663
chr21,34050000,34055000,0.062284556,-0.038962323,-0.018102547
chr21,34055000,34060000,0.063015583,-0.038238535,-0.018924579
chr21,34060000,34065000,0.063812882,-0.037907091,-0.020222201
chr21,34065000,34070000,0.062485645,-0.03764879,-0.018140862
chr21,34070000,34075000,0.064165038,-0.036140738,-0.018874066
chr21,34075000,34080000,0.063945183,-0.035303037,-0.018058991
chr21,34080000,34085000,0.064993003,-0.036276085,-0.015143471
chr21,34085000,34090000,0.064070744,-0.036754161,-0.014408001
chr21,34090000,34095000,0.065190376,-0.036273807,-0.014635191
chr21,34095000,34100000,0.065062496,-0.034960516,-0.017030171
chr21,34100000,34105000,0.065469209,-0.034864839,-0.014402745
chr21,34105000,34110000,0.06477069,-0.035720507,-0.011637361
chr21,34110000,34115000,0.066014294,-0.035275122,-0.012324857
chr21,34115000,34120000,0.066163193,-0.035205731,-0.014406582
chr21,34120000,34125000,0.068173523,-0.034685796,-0.017748905
chr21,34125000,34130000,0.067399161,-0.036742447,-0.013951388
chr21,34130000,34135000,0.067465417,-0.038127108,-0.014535072
chr21,34135000,34140000,0.065562636,-0.039811173,-0.013312143
chr21,34140000,34145000,0.06674573,-0.040557937,-0.0199619
chr21,34145000,34150000,0.065564549,-0.042257445,-0.020309493
chr21,34150000,34155000,0.06651671,-0.043449885,-0.023436903
chr21,34155000,34160000,0.064669546,-0.044739172,-0.022510101
chr21,34160000,34165000,0.06450678,-0.045510869,-0.023785422
chr21,34165000,34170000,0.062744833,-0.047840206,-0.024020164
chr21,34170000,34175000,0.064578489,-0.049085658,-0.026276095
chr21,34175000,34180000,0.06614518,-0.051601083,-0.029109539
chr21,34180000,34185000,0.068968051,-0.052301791,-0.030694881
chr21,34185000,34190000,0.068749966,-0.053234373,-0.029878782
chr21,34190000,34195000,0.069111423,-0.053980708,-0.029205163
chr21,34195000,34200000,0.067506003,-0.056206604,-0.025926715
chr21,34200000,34205000,0.068992082,-0.059712432,-0.027587579
chr21,34205000,34210000,0.069679545,-0.062842445,-0.027977419
chr21,34210000,34215000,0.070294088,-0.064685169,-0.0315599
chr21,34215000,34220000,0.069208367,-0.066117079,-0.031717103
chr21,34220000,34225000,0.067081157,-0.070449305,-0.028506206
chr21,34225000,34230000,0.068242208,-0.073080651,-0.028949996
chr21,34230000,34235000,0.067009515,-0.07610633,-0.027291177
chr21,34235000,34240000,0.066163803,-0.076008422,-0.026961361
chr21,34240000,34245000,0.062042417,-0.078769839,-0.020069037
chr21,34245000,34250000,0.058962503,-0.079822278,-0.015492306
chr21,34250000,34255000,0.056543882,-0.080393619,-0.011975529
chr21,34255000,34260000,0.057915691,-0.079635411,-0.016096791
chr21,34260000,34265000,0.059691183,-0.079968207,-0.019519073
chr21,34265000,34270000,0.061609092,-0.081186769,-0.023433424
chr21,34270000,34275000,0.062602773,-0.081042256,-0.024043515
chr21,34275000,34280000,0.065492267,-0.080227137,-0.026635539
chr21,34280000,34285000,0.069035047,-0.080439212,-0.02918409
chr21,34285000,34290000,0.069285154,-0.082079704,-0.029114702
chr21,34290000,34295000,0.070290304,-0.084748078,-0.028732208
chr21,34295000,34300000,0.068961796,-0.086213745,-0.026393732
chr21,34300000,34305000,0.071607975,-0.087965706,-0.02672088
chr21,34305000,34310000,0.070857568,-0.089783361,-0.024136409
chr21,34310000,34315000,0.070463789,-0.089697316,-0.020236841
chr21,34315000,34320000,0.06845937,-0.091326463,-0.016615824
chr21,34320000,34325000,0.067253287,-0.092090303,-0.012269434
chr21,34325000,34330000,0.068947999,-0.094494469,-0.014479335
chr21,34330000,34335000,0.067698701,-0.093722131,-0.010468517
chr21,34335000,34340000,0.067243585,-0.093331032,-0.008766345
chr21,34340000,34345000,0.065595646,-0.092758702,-0.004822125
chr21,34345000,34350000,0.067088439,-0.094555005,-0.007194037
chr21,34350000,34355000,0.067334869,-0.095055784,-0.007178557
chr21,34355000,34360000,0.068155485,-0.095431419,-0.008707538
chr21,34360000,34365000,0.067174248,-0.094389492,-0.006010147
chr21,34365000,34370000,0.067300774,-0.09406942,-0.004048422
chr21,34370000,34375000,0.069970018,-0.094602982,-0.005377631
chr21,34375000,34380000,0.071787285,-0.095731131,-0.009300587
chr21,34380000,34385000,0.073891958,-0.098038154,-0.013969271
chr21,34385000,34390000,0.072006204,-0.098611687,-0.012480227
chr21,34390000,34395000,0.071236187,-0.099067979,-0.011302686
chr21,34395000,34400000,0.070200729,-0.099050533,-0.01029087
chr21,34400000,34405000,0.069470347,-0.098708556,-0.008403394
chr21,34405000,34410000,0.069411729,-0.098631174,-0.005573011
chr21,34410000,34415000,0.070304732,-0.098623257,-0.004673573
chr21,34415000,34420000,0.071365246,-0.099660215,-0.004910965
chr21,34420000,34425000,0.07270334,-0.099985266,-0.008148564
chr21,34425000,34430000,0.07099754,-0.098173776,-0.005635152
chr21,34430000,34435000,0.06942775,-0.096018118,-0.003617376
chr21,34435000,34440000,0.067370969,-0.094078943,0.001479923
chr21,34440000,34445000,0.067583563,-0.094350398,0.001169641
chr21,34445000,34450000,0.069805894,-0.095591238,-0.002902666
chr21,34450000,34455000,0.070870447,-0.097320607,-0.00425958
chr21,34455000,34460000,0.071644494,-0.097733619,-0.004943212
chr21,34460000,34465000,0.071850266,-0.097735353,-0.00573407
chr21,34465000,34470000,0.073873549,-0.097356777,-0.010286157
chr21,34470000,34475000,0.075538469,-0.098089283,-0.013258776
chr21,34475000,34480000,0.075493728,-0.09819603,-0.011748038
chr21,34480000,34485000,0.07633865,-0.09854095,-0.011430109
chr21,34485000,34490000,0.0768731,-0.097151383,-0.013878199
chr21,34490000,34495000,0.078403142,-0.096642185,-0.015076709
chr21,34495000,34500000,0.079457544,-0.095157665,-0.016887036
chr21,34500000,34505000,0.079489022,-0.094968428,-0.014976372
chr21,34505000,34510000,0.08090786,-0.09443559,-0.016332063
chr21,34510000,34515000,0.079401753,-0.094960997,-0.012379559
chr21,34515000,34520000,0.081618757,-0.095213365,-0.013790836
chr21,34520000,34525000,0.082543115,-0.094828556,-0.014132644
chr21,34525000,34530000,0.084430656,-0.094676186,-0.014418192
chr21,34530000,34535000,0.086098248,-0.09454803,-0.013575227
chr21,34535000,34540000,0.087514709,-0.094131104,-0.013819436
chr21,34540000,34545000,0.090877145,-0.092454124,-0.017801673
chr21,34545000,34550000,0.092949353,-0.090895223,-0.019993002
chr21,34550000,34555000,0.095932769,-0.088725449,-0.02087775
chr21,34555000,34560000,0.097852173,-0.087449154,-0.020066939
chr21,34560000,34565000,0.10076439,-0.084580458,-0.018308655
chr21,34565000,34570000,0.103875219,-0.082468534,-0.016155531
chr21,34570000,34575000,0.107754435,-0.078224921,-0.0152205
chr21,34575000,34580000,0.110827893,-0.075075505,-0.014017523
chr21,34580000,34585000,0.112620534,-0.071382625,-0.014801926
chr21,34585000,34590000,0.114220829,-0.069796784,-0.014345066
chr21,34590000,34595000,0.115654601,-0.06792475,-0.014403366
chr21,34595000,34600000,0.116805429,-0.066380969,-0.01481093
chr21,34600000,34605000,0.117554287,-0.066176855,-0.015110322
chr21,34605000,34610000,0.117682375,-0.066400264,-0.016058999
chr21,34610000,34615000,0.118114282,-0.067279618,-0.015324168
chr21,34615000,34620000,0.118897138,-0.065870999,-0.015399649
chr21,34620000,34625000,0.119643442,-0.065271467,-0.015786444
chr21,34625000,34630000,0.120218539,-0.063281042,-0.016539239
chr21,34630000,34635000,0.120621977,-0.063178021,-0.015976726
chr21,34635000,34640000,0.119943393,-0.060421578,-0.015147722
chr21,34640000,34645000,0.119739842,-0.061803693,-0.015238226
chr21,34645000,34650000,0.119472056,-0.061053926,-0.01609513
chr21,34650000,34655000,0.120439376,-0.063306357,-0.016309031
chr21,34655000,34660000,0.121042424,-0.063878345,-0.016218471
chr21,34660000,34665000,0.121438976,-0.064900246,-0.015556503
chr21,34665000,34670000,0.12190286,-0.065094214,-0.015336661
chr21,34670000,34675000,0.121885274,-0.063825497,-0.013895408
chr21,34675000,34680000,0.121239778,-0.062898482,-0.013796188
chr21,34680000,34685000,0.115442379,-0.0585204,-0.013874585
chr21,34685000,34690000,0.113925732,-0.056174848,-0.013712054
chr21,34690000,34695000,0.113050173,-0.055155044,-0.012312624
chr21,34695000,34700000,0.117371624,-0.05747573,-0.011539739
chr21,34700000,34705000,0.118176229,-0.05835543,-0.010215098
chr21,34705000,34710000,0.118891167,-0.059210065,-0.010035253
chr21,34710000,34715000,0.119384145,-0.062608142,-0.008831144
chr21,34715000,34720000,0.11871746,-0.063264661,-0.009144066
chr21,34720000,34725000,0.118227577,-0.064188768,-0.009228692
chr21,34725000,34730000,0.117494771,-0.06329183,-0.009740585
chr21,34730000,34735000,0.117449057,-0.066459679,-0.010872697
chr21,34735000,34740000,0.117020682,-0.068858366,-0.009631747
chr21,34740000,34745000,0.116618575,-0.068709686,-0.00927606
chr21,34745000,34750000,0.116674223,-0.068329207,-0.007474854
chr21,34750000,34755000,0.116594056,-0.067751945,-0.006997025
chr21,34755000,34760000,0.11706897,-0.069111973,-0.005705417
chr21,34760000,34765000,0.116419522,-0.069650685,-0.003083073
chr21,34765000,34770000,0.116506672,-0.06836226,-0.002836294
chr21,34770000,34775000,0.116456979,-0.067816504,-0.001456365
chr21,34775000,34780000,0.117178745,-0.06582583,-0.003077521
chr21,34780000,34785000,0.116822531,-0.064621596,-0.002701506
chr21,34785000,34790000,0.115816397,-0.065756922,-0.001332369
chr21,34790000,34795000,0.113854611,-0.066357342,0.00195101
chr21,34795000,34800000,0.112767024,-0.069750622,0.004360463
chr21,34800000,34805000,0.112082344,-0.069536689,0.003941437
chr21,34805000,34810000,0.112226565,-0.072052082,0.003225165
chr21,34810000,34815000,0.110764766,-0.071884833,0.005448669
chr21,34815000,34820000,0.109130999,-0.070996815,0.008689003
chr21,34820000,34825000,0.106384031,-0.069797229,0.013309948
chr21,34825000,34830000,0.105862579,-0.069029507,0.015727672
chr21,34830000,34835000,0.103204482,-0.068361122,0.019033
chr21,34835000,34840000,0.101578538,-0.066268852,0.021204776
chr21,34840000,34845000,0.10072526,-0.063014177,0.022607194
chr21,34845000,34850000,0.101239269,-0.061316993,0.024442564
chr21,34850000,34855000,0.102453696,-0.058480562,0.025326025
chr21,34855000,34860000,0.100956274,-0.056374532,0.027108438
chr21,34860000,34865000,0.099216724,-0.055374085,0.028418016
chr21,34865000,34870000,0.096291697,-0.055321312,0.029861695
chr21,34870000,34875000,0.096338033,-0.05567444,0.031061646
chr21,34875000,34880000,0.096024779,-0.054588498,0.031269737
chr21,34880000,34885000,0.09783598,-0.053540856,0.031525232
chr21,34885000,34890000,0.096442937,-0.052293332,0.031778926
chr21,34890000,34895000,0.095809048,-0.052796272,0.032158746
chr21,34895000,34900000,0.094252105,-0.052157714,0.032276006
chr21,34900000,34905000,0.094279297,-0.053249972,0.033212911
chr21,34905000,34910000,0.093895673,-0.052174158,0.033817407
chr21,34910000,34915000,0.093083901,-0.052536463,0.03517569
chr21,34915000,34920000,0.093202338,-0.052080517,0.035487646
chr21,34920000,34925000,0.093017392,-0.050331692,0.034839124
chr21,34925000,34930000,0.092110786,-0.051938295,0.034296153
chr21,34930000,34935000,0.089939112,-0.052166052,0.034027026
chr21,34935000,34940000,0.088124565,-0.053879515,0.03335305
chr21,34940000,34945000,0.088332558,-0.053960649,0.033124361
chr21,34945000,34950000,0.089148707,-0.055626416,0.032461062
chr21,34950000,34955000,0.091011217,-0.058162145,0.033614531
chr21,34955000,34960000,0.089957401,-0.060247011,0.033156283
chr21,34960000,34965000,0.088973337,-0.060664978,0.032898739
chr21,34965000,34970000,0.088957914,-0.061768678,0.032326839
chr21,34970000,34975000,0.088704112,-0.061158489,0.031961314
chr21,34975000,34980000,0.088284841,-0.060822808,0.031332164
chr21,34980000,34985000,0.08680242,-0.05922783,0.031502922
chr21,34985000,34990000,0.087278433,-0.057936532,0.031995483
chr21,34990000,34995000,0.088407717,-0.058679288,0.028252505
chr21,34995000,3.50E+07,0.094275866,-0.061339542,0.022582192
chr21,3.50E+07,35005000,0.101617368,-0.062900357,0.015970743
chr21,35005000,35010000,0.107835587,-0.065120783,0.013658642
chr21,35010000,35015000,0.111798845,-0.063795062,0.011121259
chr21,35015000,35020000,0.111040003,-0.064780043,0.010785108
chr21,35020000,35025000,0.11177045,-0.062279323,0.009643272
chr21,35025000,35030000,0.108792954,-0.063490834,0.010867473
chr21,35030000,35035000,0.109297319,-0.06322769,0.010670783
chr21,35035000,35040000,0.106661681,-0.064517576,0.011727551
chr21,35040000,35045000,0.103672542,-0.061704444,0.010211462
chr21,35045000,35050000,0.10083595,-0.061365688,0.009884364
chr21,35050000,35055000,0.10150261,-0.059827863,0.009109072
chr21,35055000,35060000,0.099944529,-0.060546594,0.009222161
chr21,35060000,35065000,0.096443501,-0.060268413,0.008063565
chr21,35065000,35070000,0.093343522,-0.064124359,0.007447779
chr21,35070000,35075000,0.092250363,-0.064277766,0.007405287
chr21,35075000,35080000,0.09497483,-0.065960869,0.008691712
chr21,35080000,35085000,0.093852941,-0.062382463,0.008385411
chr21,35085000,35090000,0.096962152,-0.063345422,0.009359164
chr21,35090000,35095000,0.096034585,-0.061831798,0.008787794
chr21,35095000,35100000,0.096739697,-0.060952185,0.009014468
chr21,35100000,35105000,0.096014044,-0.060640024,0.009004212
chr21,35105000,35110000,0.095640275,-0.059511626,0.008713534
chr21,35110000,35115000,0.09879204,-0.063368973,0.009410735
chr21,35115000,35120000,0.100112448,-0.063117943,0.00910032
chr21,35120000,35125000,0.100304354,-0.063154915,0.009317501
chr21,35125000,35130000,0.096171513,-0.059399834,0.008372625
chr21,35130000,35135000,0.095120774,-0.057779718,0.007579678
chr21,35135000,35140000,0.096345187,-0.060329802,0.007530241
chr21,35140000,35145000,0.095947317,-0.061114117,0.007444515
chr21,35145000,35150000,0.091788928,-0.062910577,0.00674193
chr21,35150000,35155000,0.091257822,-0.06177531,0.006415171
chr21,35155000,35160000,0.089212737,-0.062622268,0.006073105
chr21,35160000,35165000,0.089284385,-0.061823022,0.005710921
chr21,35165000,35170000,0.08413409,-0.061592393,0.003171303
chr21,35170000,35175000,0.08569917,-0.060881555,0.002612319
chr21,35175000,35180000,0.084128682,-0.060348753,0.001570186
chr21,35180000,35185000,0.08803471,-0.060438337,0.003171605
chr21,35185000,35190000,0.086755382,-0.059898648,0.002970137
chr21,35190000,35195000,0.0905377,-0.06231535,0.004962895
chr21,35195000,35200000,0.088926334,-0.06328185,0.005586076
chr21,35200000,35205000,0.091493016,-0.063072725,0.006068649
chr21,35205000,35210000,0.092239269,-0.060489156,0.005794445
chr21,35210000,35215000,0.092008452,-0.057514946,0.003494729
chr21,35215000,35220000,0.094151803,-0.057758968,0.003122847
chr21,35220000,35225000,0.092514954,-0.057125914,0.000624846
chr21,35225000,35230000,0.09445852,-0.057430617,0.000790617
chr21,35230000,35235000,0.090511247,-0.056802303,-0.001444002
chr21,35235000,35240000,0.093290379,-0.056893455,-0.001294119
chr21,35240000,35245000,0.09338433,-0.054935931,-0.00334855
chr21,35245000,35250000,0.094498541,-0.054131486,-0.004574811
chr21,35250000,35255000,0.096835747,-0.054832521,-0.005663598
chr21,35255000,35260000,0.100838511,-0.056891682,-0.005205913
chr21,35260000,35265000,0.10458251,-0.056279566,-0.007188155
chr21,35265000,35270000,0.108205795,-0.056461355,-0.010925983
chr21,35270000,35275000,0.112514816,-0.056801757,-0.014835414
chr21,35275000,35280000,0.118862993,-0.059441561,-0.018069876
chr21,35280000,35285000,0.121542987,-0.060382994,-0.022919685
chr21,35285000,35290000,0.123030295,-0.060809533,-0.030101487
chr21,35290000,35295000,0.125032774,-0.064074503,-0.032853142
chr21,35295000,35300000,0.126358326,-0.065682819,-0.035402694
chr21,35300000,35305000,0.129384029,-0.067853469,-0.034952029
chr21,35305000,35310000,0.131231238,-0.066649323,-0.037999815
chr21,35310000,35315000,0.133701711,-0.06703742,-0.038380375
chr21,35315000,35320000,0.135025615,-0.067876141,-0.039020713
chr21,35320000,35325000,0.135853064,-0.068075435,-0.038347194
chr21,35325000,35330000,0.135708806,-0.068086865,-0.038208754
chr21,35330000,35335000,0.136140323,-0.066126573,-0.037779312
chr21,35335000,35340000,0.136870951,-0.066218307,-0.037951772
chr21,35340000,35345000,0.137694597,-0.065475529,-0.038000882
chr21,35345000,35350000,0.138299724,-0.067024006,-0.039055864
chr21,35350000,35355000,0.138392108,-0.066737225,-0.039429236
chr21,35355000,35360000,0.138229449,-0.067004726,-0.040733692
chr21,35360000,35365000,0.137676443,-0.066442666,-0.041397491
chr21,35365000,35370000,0.137757945,-0.066531424,-0.042849688
chr21,35370000,35375000,0.137545267,-0.06502303,-0.042812819
chr21,35375000,35380000,0.137463029,-0.064335983,-0.042712598
chr21,35380000,35385000,0.136924828,-0.063200569,-0.041985834
chr21,35385000,35390000,0.137308643,-0.065134624,-0.041504281
chr21,35390000,35395000,0.137155734,-0.065194292,-0.041953488
chr21,35395000,35400000,0.137117312,-0.065430768,-0.04206459
chr21,35400000,35405000,0.136058308,-0.063728256,-0.04352971
chr21,35405000,35410000,0.135198252,-0.063744323,-0.043619639
chr21,35410000,35415000,0.134172433,-0.064044269,-0.044438993
chr21,35415000,35420000,0.133417562,-0.06448211,-0.044765273
chr21,35420000,35425000,0.133028638,-0.064423649,-0.045395792
chr21,35425000,35430000,0.132520945,-0.063211627,-0.04658199
chr21,35430000,35435000,0.132380671,-0.062406995,-0.047511032
chr21,35435000,35440000,0.132638301,-0.06260436,-0.04691819
chr21,35440000,35445000,0.132994699,-0.062733198,-0.045883945
chr21,35445000,35450000,0.132102718,-0.061903933,-0.045546993
chr21,35450000,35455000,0.129466863,-0.057768228,-0.046225601
chr21,35455000,35460000,0.128077628,-0.05732486,-0.047294232
chr21,35460000,35465000,0.128034444,-0.057282734,-0.046859917
chr21,35465000,35470000,0.125217734,-0.057480476,-0.048292588
chr21,35470000,35475000,0.123457503,-0.056128841,-0.049423397
chr21,35475000,35480000,0.116964666,-0.053096702,-0.051145099
chr21,35480000,35485000,0.113723726,-0.052298321,-0.051764845
chr21,35485000,35490000,0.108776201,-0.050640583,-0.05350576
chr21,35490000,35495000,0.108492319,-0.051437218,-0.054829463
chr21,35495000,35500000,0.108715118,-0.051278986,-0.056164615
chr21,35500000,35505000,0.105845709,-0.051679358,-0.055673672
chr21,35505000,35510000,0.103550213,-0.051648907,-0.056617662
chr21,35510000,35515000,0.101607726,-0.051738734,-0.05687543
chr21,35515000,35520000,0.10271071,-0.051021983,-0.058493055
chr21,35520000,35525000,0.102501425,-0.0503349,-0.058211807
chr21,35525000,35530000,0.099887734,-0.051294598,-0.058303415
chr21,35530000,35535000,0.098016854,-0.05166757,-0.056951711
chr21,35535000,35540000,0.096059059,-0.051863543,-0.056268369
chr21,35540000,35545000,0.095927073,-0.05022471,-0.055195538
chr21,35545000,35550000,0.096370874,-0.050329095,-0.055328864
chr21,35550000,35555000,0.099412545,-0.050875385,-0.055292489
chr21,35555000,35560000,0.102573136,-0.051520471,-0.055893103
chr21,35560000,35565000,0.104077673,-0.051062943,-0.05543443
chr21,35565000,35570000,0.102863827,-0.051477578,-0.056263066
chr21,35570000,35575000,0.102164603,-0.052361102,-0.05706823
chr21,35575000,35580000,0.098459029,-0.053838093,-0.056474325
chr21,35580000,35585000,0.097207883,-0.052262069,-0.054644599
chr21,35585000,35590000,0.094925174,-0.053042639,-0.05388613
chr21,35590000,35595000,0.096469189,-0.051950976,-0.054761941
chr21,35595000,35600000,0.095044247,-0.053112346,-0.055292969
chr21,35600000,35605000,0.094555538,-0.051592245,-0.055041717
chr21,35605000,35610000,0.092040734,-0.05217522,-0.055450023
chr21,35610000,35615000,0.090835492,-0.053019959,-0.056160245
chr21,35615000,35620000,0.089878053,-0.053695219,-0.056200771
chr21,35620000,35625000,0.088470545,-0.053886662,-0.05468026
chr21,35625000,35630000,0.08769127,-0.053926828,-0.054374636
chr21,35630000,35635000,0.085628762,-0.055374998,-0.053198708
chr21,35635000,35640000,0.085071912,-0.056471059,-0.053934921
chr21,35640000,35645000,0.08425783,-0.057162492,-0.053459084
chr21,35645000,35650000,0.083620324,-0.057544629,-0.053981601
chr21,35650000,35655000,0.082752466,-0.057665522,-0.053727375
chr21,35655000,35660000,0.082667131,-0.058153011,-0.054383445
chr21,35660000,35665000,0.081453898,-0.059046839,-0.054101693
chr21,35665000,35670000,0.081427307,-0.059589862,-0.053543236
chr21,35670000,35675000,0.0813248,-0.061644575,-0.053962266
chr21,35675000,35680000,0.082128393,-0.06159724,-0.054041497
chr21,35680000,35685000,0.082064892,-0.062618288,-0.054042753
chr21,35685000,35690000,0.080240577,-0.062039123,-0.050984952
chr21,35690000,35695000,0.081060061,-0.063099005,-0.050962654
chr21,35695000,35700000,0.081338289,-0.063926078,-0.050631975
chr21,35700000,35705000,0.083767773,-0.065648538,-0.05234867
chr21,35705000,35710000,0.090396894,-0.069098844,-0.051386665
chr21,35710000,35715000,0.098945039,-0.071745351,-0.051293706
chr21,35715000,35720000,0.107974437,-0.076058986,-0.049530173
chr21,35720000,35725000,0.104532266,-0.077748416,-0.048639553
chr21,35725000,35730000,0.100191625,-0.082274011,-0.048411304
chr21,35730000,35735000,0.095308694,-0.086636535,-0.047605777
chr21,35735000,35740000,0.096700535,-0.092075365,-0.047777082
chr21,35740000,35745000,0.100340597,-0.097153214,-0.04525658
